x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,x_09,x_10,y
-1.0337115441018991,4.198093800172942,3.4178090211190417,5.614622464985597,12.84978632545841,1.9647886651969695,-4.397071644865999,8.163933259358846,-1.2680019105663112,1.661564809018414,9.65338524549484
2.1157351841153753,1.9048230945209499,-7.805403595201381,0.6855323165881768,-1.4484781893593506,2.1912899470756573,-4.004981682842373,4.822646076886103,-0.9116745671445495,1.507695896720127,8.798784112694783
2.7575526426631463,2.2738125156535496,-2.2669965809154955,5.719743225481191,-1.1008084495665886,-0.4296744163997044,-3.2680690143843476,5.466839025704154,0.0743407971084949,0.3393343451922029,8.559881795847845
0.8218235122522193,-1.7458144332791103,4.795004576881673,-1.4888342430578714,-3.465282852683142,1.2498559120714485,-5.004230075055141,-3.8300383462416736,-0.22830142999273767,-0.2418402797869658,8.34199512112779
-8.657365042446987,-0.3116102641459845,2.277655399384025,-3.4732699416281934,0.7128059395220956,1.504203621067848,-0.325315955609388,2.1470801829609645,0.48219852006862357,-1.043505334234941,7.939238782353894
-4.77373727624835,-3.877702276064845,-1.1503964730879044,2.656754016333641,5.770732585968923,0.4451374463900205,3.911231929365478,-2.228988027368839,0.6351505337411284,-0.12651476638164094,4.5598977476442215
-5.445204627583085,2.2603962054448195,3.6866557109778104,1.8057828498979736,-2.768029138348021,1.6249858226879128,-3.556145145125247,-0.4570198949990758,-0.8749078871310088,-0.47147695623534674,11.297418050825199
3.535548432395336,3.726279397620765,-2.8044174921337732,-1.7874000402259713,-4.830399430783384,0.7954751339530735,-3.0744371346335906,5.967098770670439,0.33352557898366836,0.29677493566408003,5.469862931505807
-1.0732295246693575,3.92363279925209,-0.022676541792878535,2.5637782794799233,0.9511189130521331,0.9046629505367194,0.40166522361599344,-2.516116443390924,0.5309069476973255,0.29345752301985706,5.240449306148949
-3.336876002761877,-2.7063720348334357,5.169694755888912,-6.807587443626214,-6.443069188267556,1.5091774007002023,-3.9765881020838796,6.516938771291485,-0.7485118333198167,-1.661315504026982,12.915035448145908
-1.3258687922454933,0.8450333658610819,-2.8954624239075195,-7.509369508679841,-2.4182558317113227,0.54751895693587,0.4965159880352903,-5.253732046972651,1.2961174697649502,-0.43087015041607135,3.185892386174129
2.532727745554502,-2.662124436208997,-2.861085830014481,0.04675769923611561,-2.2580190606927384,-0.12442771814099496,-0.3954875530788441,6.233221481560034,0.6005308370799023,-0.11511674307039788,6.936423128560746
3.076311589082083,0.6418907832247408,1.8753509012835048,0.6766670593190376,-1.9688180828852841,0.021624165090179392,1.5807613566535605,11.79720139881067,0.3921748260083164,1.1287766488376056,4.343210016032243
3.8191201818093976,1.6506158490685343,4.575852927697706,-6.90749720506943,-8.85584945635665,1.6912835478796668,-1.9375046194564716,7.716475275005522,-0.16059149824023738,1.0442239616184548,6.157891826068367
0.16884292627505837,-2.3517385747234956,3.740153982917251,-6.056048339697113,1.0669591910979954,0.7453516919277492,-0.1754663843656572,-2.0705906392604523,0.9005718371030699,-0.6203190372536138,5.507420628513447
-5.909960491640765,0.5411442940783399,-1.4309039369088887,-7.024457453075028,6.551811410117312,2.0705800248592743,-2.550708165253882,2.7280405587204175,-0.34781113328234453,-0.06426617541785505,9.149938252124993
-7.0664001594365375,-2.454726671005587,0.4839846313410242,-10.094849109422901,3.6774853409309896,-0.2513877634284316,5.304300276744011,0.0546570366025907,0.37065565563610464,0.559350185701085,4.391296358966986
-5.563819712869929,-1.657252037437327,-2.0147582829500457,1.0112148394314686,1.8282823709333953,2.3976040189734595,3.135480865345265,0.7554500463945089,0.9307046684276957,-1.6247000545865637,6.211255185752226
-7.676953715103714,-1.2408981505011263,-2.4098424254342063,-3.8715284248069044,-0.26693979104149507,1.0554503005824196,-1.6837226200119746,2.81281047807286,0.9333407956416929,1.1689362897665552,2.183887632246616
-1.2604358105946574,4.379270318275272,8.283992778536964,-5.209720950718321,-1.8337717767778137,0.806394231518019,-5.889869796222826,-3.8618392663392527,-0.2556346788419037,0.5781734822513308,7.823857131155357
-3.5490401303001677,-2.643039293326084,-0.8295451155422577,-0.6535893693685523,-1.8734019918843017,2.1918274964362574,8.495537852089642,-1.5315591986798003,-1.7403018555087988,-1.8648190100224524,16.744832013627907
-3.5000240121510124,-1.98946973233371,3.8179103975881175,1.225276136880217,-6.2941955136872965,0.14454614783386643,-1.1875335236707052,-5.668488422404383,0.35387101084560096,0.8432998578486444,4.820661943372916
-3.143286799245229,1.82653988214437,4.423530675805525,2.869513384605929,-5.409334288077985,1.2968750540222636,-0.9037160594029836,-2.558241705732707,-1.5937283545658796,-0.5749536965516219,13.754221288480778
-0.45560268932259684,-2.2311153893295916,0.49648258581612204,2.796581591058067,12.866536427383425,2.9670978176712985,6.9459434858466595,1.7974946098394522,-0.8796343933448081,-1.9386086492083638,12.490336672891573
-0.9229888281974565,9.499644440961386,0.5710830081333619,-0.4072698674086084,6.42420555245646,-0.11527954885347613,-3.894111554171082,5.023718087649938,-2.77620839217299,-0.36902455916740456,17.956130368570115
-3.679708958860121,-2.848003674254682,-1.6963846991815206,-0.9214411449661375,4.042542845916389,0.3504432903063702,7.89182746179324,2.40591121712473,0.7806812322176229,-0.2560189958022024,4.6818850813314015
-10.844756868093357,1.5838408699491777,6.109451210733694,-5.556375198296865,3.8630046224756467,1.5817925732149771,0.7445534984603694,1.2471665779155765,-1.6851912171965142,0.06615251329180247,12.450959993797449
1.1619473040306696,-0.9416270680905263,2.421786005904652,-2.929272989665188,5.422207049541357,0.44785742976077536,-4.868490718534758,1.136913296009626,0.655551248445217,-0.8645475805377293,6.5207475447123695
-1.6918015603893002,-1.8584853032302047,-1.2047915012553265,-7.689557243940274,8.200182873936635,0.1700444863498599,-0.16859230925380386,-1.1231111993694463,-1.327129337635664,-0.7533489189236479,13.52129959821696
-4.258884999515314,-2.71356018268777,4.061546758346362,2.663344004234007,-5.867199586486345,1.4639117445563115,-5.493857688069297,2.1048307808572506,-1.6244968671680422,0.5656218091403175,12.353885873125243
2.294366255669509,7.955447913727028,8.374193105488388,-5.955115154232227,4.625327724259283,1.4373011093942183,6.92274557364611,-0.547806314381893,-0.6987947718753225,-0.2058962980385649,9.492139906663446
4.348990105242563,0.39948296271005757,-3.1533646093662013,-8.287658568296294,0.7784880774576484,0.39715167066154355,-4.499606683168565,-0.5469400978952716,0.9783258264329134,0.9171267894715657,2.2116099726128997
1.4052517353838552,-0.5442553639520636,4.471158389760417,-2.437753314797719,-2.2358434068539497,0.2790079837536711,0.6299318841184083,2.6819409829669683,-0.11922037863008078,0.09241330076243869,7.819673975535922
-4.048841495474875,-2.4601295654354725,1.5245934714348297,-5.53819104670515,3.3408569815607048,0.37162356479881964,2.9339167494593488,1.935322013604234,-1.8224582440759745,-1.169920875904122,15.176985039438165
-0.6372811522495138,-4.072572675194987,3.2457942961932136,-1.7072914992328019,-7.128225761720934,0.9635625726018932,1.4122185953167372,-2.217381603437613,-0.25042860446569487,1.808728598525201,6.050797380069062
-0.5521982428666752,5.413587143311934,-6.599492209462983,10.84614372717556,11.421866284980437,1.1580860732603768,1.6724599189187257,-3.021296554559596,2.1766901909920726,1.153883052170406,-1.6893182537621483
4.358967865271111,2.856720309179643,5.43938767261624,-6.385454264356604,-2.1500795121982383,0.7983042400276321,0.9178328419485269,8.326498363633826,1.3966888520652152,1.522659444028037,-0.10389734570960125
-4.856608523648485,-1.2690727213937962,6.858428812538012,-2.6206510802624643,0.7606024165160452,1.567764066691992,9.196290890307575,4.410661945984809,-0.12239380058419301,-0.10929732647232264,7.680257067425669
1.3903384379569845,1.3016937282459766,5.939006154568874,-5.482189558337038,1.268724187783956,0.5764905751311369,-5.775905385219199,-4.228295133239258,1.0921431983250662,0.49224157853382144,3.1779603148915587
-5.619423873442981,3.3086904982470307,-2.3457704964546275,-5.470621256360348,6.550622646109246,-1.3325713425357417,-5.522424819231084,2.7370703885414263,0.6792594722586673,2.1826386266860687,1.6908427097772407
0.5256215122165286,-5.2194024984049845,-0.8793354057568108,3.074358763567621,-5.350122930419199,4.41690897604242,-3.003928078599386,0.5331946540008292,0.5851061014664459,1.6402126951738452,2.8178680445888524
-0.7845804401974248,5.783075487547364,4.907276546781689,-12.028102841077947,0.37413782217329916,-0.47546790935465966,2.2084900071709423,-1.526271822739907,0.1847904774515657,1.265779566930446,4.713778504478843
0.527153919263047,0.3998532728513159,5.691062460791203,-7.787882950419302,2.1258769444370835,-0.210148508197183,-0.7979544792275103,0.7363848644558464,-0.23112981631285665,0.028103422390379502,7.926307242804552
-2.5121871313660034,2.8281108305977645,4.3925673839896495,0.34609896627581205,11.371460601082953,2.164839181855485,8.44177062970724,-2.743106780005289,0.8511611526010989,-1.5239815115204192,7.241220992012469
0.6420785163407179,-2.694415105445351,0.24937442316792094,-2.385379253139666,0.6714527562969592,2.3734648784794965,4.092857069113963,-2.6625493981411346,-0.4842109515850372,-1.5777827081770668,11.147017390544564
-1.5024330335266372,1.380417589831246,5.5344263970370156,-4.058904774321731,-4.195804829080301,1.11277836054867,-3.3527686311715534,3.021240245403129,0.35744822906099394,0.07976352603819412,5.1858499332640475
2.906096887593862,3.150763156367855,-1.0800122156166807,-2.8523519214907935,7.531696778396948,2.756393214444737,-3.3073847454903236,1.464330239236599,0.5964473507021315,-1.4597682958906018,8.522618221957552
-8.140090353484252,4.38158050516054,-1.8133985644204766,-7.972193510108284,9.959425215164476,-0.50479994901547,-1.6684067071159157,5.086344929254415,0.3241785174855164,0.8847164787732447,5.785149157654038
-2.77571008781322,-0.5244493564031388,3.661915979329925,0.6643198813962985,3.8204425019616943,1.214865536894698,5.400043691483298,0.6038304222702944,-0.2184370455955159,-0.01023782418589592,8.244144917829894
-1.8842529117205267,-3.8699357245576027,-1.8928356750815796,-3.4456344231756395,-2.6093877822542857,0.7971534531078994,3.5318277837122043,3.309837717087824,0.8685995895857861,-0.06772533826253098,4.038989422696811
-6.089153935547971,0.7542970336511842,3.749831853824296,3.5810835072091534,7.689079111249113,0.24221330890400927,0.816068661087427,-0.5076968467925094,-0.6581116310287579,0.1546538135363596,8.651903366773002
1.4516035658646864,-5.403473977487966,-0.5878650895426027,-4.015000365088534,-4.078751942156616,0.09729898760794042,8.0190845204891,-6.267739447188756,-0.1572754380084788,-2.4480698884160614,11.253359945891946
-0.6067420462619803,-7.064462333415646,-2.106448386077458,-4.118182483573815,6.275771700190527,1.1635971527753868,-6.261766768965316,-2.016304719164518,0.4900669709953843,0.4555391522564374,4.778406416505539
0.17357582630330937,-0.24630305454301554,-5.724789785855852,1.2152436883761868,1.0001582293356406,0.6864933030317337,-2.672429126220516,-5.077206895804778,0.6573282798316009,-0.38837327483977746,5.801673263961479
-1.357470698351511,0.04820816777819074,0.6151689841886621,-4.543286777163624,3.0267245569213195,1.6928737907735574,-3.6579728318656253,3.207822265101541,0.6567315036147067,-0.35925398306040424,5.707058653332572
-1.3050471728590192,1.1099010287780047,11.09161141115263,-7.576991728186974,-2.4763625933031808,-0.701110343643043,-3.0051455815711554,-0.7601011894324139,-1.361639032446401,-0.19796545022150056,12.820354740124364
4.0102199498780475,4.2821729441564935,4.077727605453511,-12.309722585701996,-4.048316199306207,1.6362928835172097,0.9925596148257478,-1.8500017809699771,-0.16784066945309983,0.1509079597175026,8.045433831682022
0.24885527390479867,-0.6440870032076803,0.0773543048082963,-0.8368165171171446,4.581730890757175,1.4295744613344046,-3.976101097467634,5.809924693520475,-0.5596395684107052,-0.0013601236578498687,10.833012932428586
3.7417771400318394,-3.733569607659442,3.404409571838551,-4.515848529605272,5.8208258688083925,3.22329856155386,2.49843843152372,-2.510891884981418,0.4766755131832954,-1.3766626637062673,7.665375567452263
2.4039707925818057,0.4459131493121831,-7.428006719543325,0.0847164212177185,-4.72163653786684,0.5948342442480923,-2.506112093091321,-0.6832049826320035,-0.5723947445407152,-0.9893600004483492,10.218942304756613
2.3338104057348197,-1.675348153332856,-0.11266231715291714,1.9436841536596394,-0.6308713230715719,2.5113719811056163,5.56347889396627,0.4375823071313153,0.709272808708816,-0.6687122118983571,5.687595037285144
0.01810887746761014,1.2190446765833645,-2.258367282995347,3.9956331360146757,-3.314266111211799,1.0504660956021465,1.031230692750144,-0.9463426713393783,1.8046110948516372,0.7171002500734147,-0.26306282809764797
5.580707173622427,2.505293057022308,-0.14455392192201338,-2.237643276390018,2.93623309716835,-0.8659851448957874,-5.5062379784239015,0.7935737807284207,-0.28058754804673613,1.0868657403579114,7.671069724103495
0.951671243530128,-2.4533888998616686,-5.2397646319961515,1.6915811566652392,-4.723865831436315,-0.34176827302756796,-3.845772291506255,-2.533841427566591,-2.1505500436011453,-0.15797268639149412,15.315100207736712
-3.428113414237866,-1.199993907964359,5.9015979916587185,3.0820701559314134,-3.0693993746960846,-0.16383876125452157,2.6532392916220227,0.05002251898072674,-0.7979657574810148,0.5159264262862511,9.525974714615666
4.147630851464088,0.09107046273805719,3.862593710894095,3.815010031294978,2.76341840717405,-1.0027435854925137,-1.594793330513366,3.8639132979576325,-0.0009013656606500332,-1.043816359522504,9.42086369434898
-0.4725983239654701,0.44912952387130206,-1.7613370769171983,-4.7516057862797325,-0.5015349547403554,2.4219390699251053,-2.7520163881059814,0.8355728690461122,0.057126248596800475,-1.1165686347717754,8.743075265282544
-2.3525873088923,0.6209666442410978,0.8442168094718125,-2.9405940181824906,-5.323443983971598,1.9713653422314503,-1.7598994480577939,0.3630589165261593,0.06732291713848979,0.14088732655647115,6.130687851559422
-1.273539286036904,-1.933474563197218,-0.6876336372155332,-0.5973872243944053,-0.4777786032075472,-1.8291337053486592,-3.5362675706598807,0.45515639856049606,0.9083094828780499,-0.8359212037712855,5.4709162441229395
-6.95261241314175,-1.1404883285625191,-5.130084365196285,2.2438273120200956,-3.8722007173591853,0.4432426899502998,2.6228581045065518,3.2036097180567387,-1.5027284772624296,-0.07220417427665043,11.821525069236964
-3.9139089838904697,-1.5326252955005086,2.7093533101534617,-0.04198370770399196,-3.681461561783148,0.2925340648670095,-0.059045032223938865,-2.8997350069348697,0.502951143509297,1.4040946128968048,2.250736611710466
-1.8017557022440007,-3.2936226430560382,-4.472282803679408,-0.6607160891092377,0.7147853473904386,2.0177052244875133,0.6657184668471383,0.8725922223322484,1.078358210027347,-1.2783627365604662,5.399189672146126
6.965205277256222,-4.442958232609212,-2.5956808270435756,-5.5289753697769175,-4.732436676178062,1.9709679944687488,-5.656248019736212,-4.317422988682884,0.0401630312495959,0.08702693331573325,6.137692382482475
-6.068342709795976,-0.17053011347422203,5.256795107629076,-1.8922138872995249,4.227557420298676,2.636631806946993,2.804988352973033,-0.6639463436128521,0.9441524089663184,1.4836239198849894,2.5921040011063408
-1.6554525261609059,-3.5583321200086875,5.536033163120684,0.558897146693361,-2.448010981289179,0.808728620160237,13.732082910930437,-2.4236636490034598,-0.08083237988640049,1.169271008332376,5.662331361323426
0.9395787672310505,4.149884397419182,3.5602009557846883,0.10984663157775798,4.448574098412392,2.369439569650245,0.07470245300559908,-7.455040626050578,-1.4030047608993044,-0.918174522221003,12.913390142307028
6.501086590908415,0.4456699005426612,-4.82951333486483,0.4271952742445513,8.335295221856157,0.8802476567185269,2.529113085434753,1.7460308386128502,0.2605699752079726,0.9769140900516825,4.666171612423174
6.0391841544923315,-2.9898758180284144,3.1163037201354507,-1.9201183236121013,3.15444343009817,1.482550576848089,-6.279369948099425,2.6358882992924637,-1.2068470439767671,1.2802582638880922,8.80412226109204
3.719064415989851,0.6185805139863729,-4.933357140952972,0.5196205994157073,-11.462441006207515,3.4334829730302565,4.5982560509119255,-0.464530634955957,1.4844862089114235,0.08907979011029976,1.316171880721098
-3.359187301801156,-0.16996216809580453,4.785836614898367,-3.503037835651618,-0.4942834305967289,0.3403399800825051,-2.2363520351046366,1.8312132339756466,-0.5600190338837919,1.0081625819233193,7.630253770875595
0.6722231318536356,-4.617005314258868,1.7026413286680815,-18.422062351964897,-1.559934460545632,2.2631719429083574,-3.429456856431033,-3.758348904561025,0.9100821796667679,-0.11514275628791215,4.267038325415639
2.968869295206119,1.3130718561071792,-0.6241081883337323,3.748278584289876,3.1052712011358032,0.23974864702573762,3.408743598147474,1.7312186898714361,-1.5171538568494027,-0.13013381918108374,13.355480744194322
5.982155156716617,-2.6066860745357956,2.979900776879929,-0.974282484061188,4.8561227600932835,0.1458934014790424,2.100999664613182,-2.4485980435494747,-0.681676772838358,-0.9094017007478461,10.27629158015461
0.24106308337056592,1.656797913331709,-2.774629287770606,3.4086794880984357,4.689430623152442,0.7195566619449905,-1.209545296161945,-1.0482024323578043,0.857537542919814,-0.9947202725350707,5.0835484276464165
-0.12363404068411143,0.33586898585858316,-4.459491117212143,-5.15008815557279,6.667247961327998,1.7964884729478916,-2.1762597228088465,-0.871974300187315,0.48662331341185683,-0.9587648461051277,6.790474745551822
-5.180562450552081,1.0264949147033147,-0.18985213467742507,2.2914286300791464,-1.2355141499663218,1.2030761980940108,1.2987973430041724,1.4337366523455506,-0.7039906374594551,0.360195514313007,9.50060623782725
-1.2102310196896007,-2.961003287988237,-2.0497500649173523,-8.379131993573205,1.554078543897128,0.48673667941326026,1.0270968780806895,-1.8714915161572503,1.158097756829185,-0.4124336546102876,4.398827030121307
-3.3983776438693214,-2.834298631279292,-0.41856204851398143,-1.1482551547093567,1.0716864836147233,1.491582417839552,2.117838290130007,-3.103211390909071,-0.1059349384159751,-0.35478423474490667,7.7664387818881
-0.8828277086298382,0.04582868608802227,9.102176520763532,-3.1694888532794234,2.955547536010909,-0.4422538761608512,3.332939501812306,2.2044169806273373,-2.676115189822737,-0.24349540936907277,16.962910375258428
4.155261270303665,-1.814806828047934,-2.803481754100704,-5.325697148507496,-2.658181268848574,-2.0247235741043124,-2.1629633739137026,2.5005577166420743,-1.0997431306421914,0.6359417499750986,9.339799271985397
3.2750839500019744,-1.8546747901289256,0.04046394035160261,-2.723707092379331,-2.5797622444843458,1.3031694032002745,3.9634536681933623,-1.337809968395355,-0.3104918975176221,-0.20127858339831678,9.010962076305201
-1.9557880796386504,1.5645196874860148,2.6864482324035115,0.5655708483011117,2.0296621893306193,0.2784953505874148,-4.415391951228693,-4.855363476797935,0.14887964683851235,-0.6097730885707826,7.662387270383172
7.326173151749148,-0.8182272310508479,4.53213578988245,-5.327779839989689,-1.3753076657382426,-0.4033960683426918,-0.00015929924371027582,5.9627970668730095,0.6893408244510073,1.3349210887859224,2.1951520337318704
6.111405456381181,0.6769217571770852,0.4145977892216358,-0.4391355380305648,0.2670002181168108,0.10359392369235643,0.15498603036808922,2.4345470711157557,-0.6512687353787567,0.02939027033834411,9.391705788068442
-4.265688606066072,2.1771552642194107,8.587239268018173,-2.246431952944868,1.3713871349250057,0.2724975382070596,-0.7689221337057079,0.16272465519761614,-0.3640522965343758,0.8411288977017587,7.0869498431317846
-3.7163668863563517,-1.275201453573783,4.423553939759161,2.6239560704927336,-1.3890949399094943,1.6926154521561214,-2.198306605891487,-0.5716445574148976,-1.6401253651584833,0.26297876943335935,13.029447774152647
-6.981353024006506,-0.7611768498347136,-5.560057343238498,-1.5562431809845512,2.6167420971505355,1.823346843578452,-2.8725881032152842,0.7639005112864172,-0.12555446102214918,0.10788343121773539,7.89346225656264
4.546672178340376,2.439000036266352,4.60852692482901,-1.6214852892985538,-11.086975817313236,0.6217310788017141,-1.8460192324494178,5.810961887600414,-0.05377647967162645,-0.29984818683611686,7.765746039187732
-5.639053173242606,-0.4860329350918767,0.5447584457565277,-6.679021075587778,2.1154255985300447,0.03922998544214651,5.8993137129309074,0.43212138625131863,-0.11235108041743175,0.6934690396336861,6.147444663308967
1.3816492147765074,3.237709991388596,11.634005461914223,3.1944740423243445,2.787525973180589,2.028578117244141,-0.7350615804903853,3.049913899452749,-0.24134265739709365,0.1558738576287404,8.285550992314224
3.4079927523315803,1.8312786165338424,2.495668077057752,3.308578538816297,5.923329250920181,1.0855981304754923,-1.0387774564660819,-6.128801403203402,0.8102526519228929,-1.2786533349522513,6.971021274663044
-1.6352256011483712,1.4464400629277534,2.7496076609613764,-0.7795669865111268,-2.5613813919254076,0.5214207017582737,5.154916327291368,-1.5398119094100875,0.7755869388804437,-0.031669904509019554,3.6317130238513973
0.9582298209999318,1.741017921785351,0.4161777563122385,-6.076205614851616,-3.4366583249932683,3.1692638178802333,-4.2887992290754005,-3.574023573723241,-0.593453918977854,0.36345279515970536,8.435709383510162
-8.129887278840293,1.4705269126898066,3.8097893957388087,-10.327068862715366,7.015346282366333,-0.1583406777381593,-7.708541190675179,-5.323480473379162,1.3712693749853573,0.681129891120976,0.46504641380258693
-0.5993607185061477,1.5447979126825693,-4.139411341155951,0.7391383783839105,3.4771773117487492,1.7181664875755858,-1.7010946756313818,1.6145271148707638,0.6613943338389148,-0.5080499224364343,6.298343784324776
-2.139512378047314,1.481258898656395,6.274976892719729,-4.011656646670981,3.625154155124415,1.9405364402796592,-3.0735453812199585,3.479121790360153,0.2957544698921969,1.7108418653712296,3.4527473834535023
4.457888892225951,-1.479286895176379,0.9079708592703126,-1.1614282162779475,-0.166537706658141,2.568085181385891,1.488925939853792,2.5331806430229524,0.998607808258357,-0.11716500050688221,4.791940021544856
-7.053096165413242,-3.203660503263185,-4.79979943432291,-3.91123560538564,5.8843329630122705,0.10352171534108923,3.0750013439839696,3.331058432742615,0.31727394748906407,1.3051066247378582,3.7243872606555235
5.120877034973448,-3.0396173299929417,-0.9496547514686886,0.5180410351228233,0.4463125169685926,-0.5035195863629336,1.8149565514449286,4.559543632332257,1.4070841787616095,0.49918624881385804,2.091980415892454
-1.4077985283414916,-2.470125141424494,-8.979575132549252,-1.2006668843956407,-8.842399882460692,1.969311402166779,-4.65451754597448,-0.4190642397512166,0.4006585834021304,1.9455125765306829,2.102110543346016
-2.071750093793251,2.0184492009052364,-1.749718923706171,-3.193957988233351,-0.2336939469222999,-0.480758251861086,-8.430684294532057,3.273548178890813,-1.5401204279734688,-0.1610250195703323,12.808658870169278
11.09044488946975,-3.0449783276530957,-0.9832302849414039,1.515570037605352,-1.6731025533426616,-0.690003073704031,-1.0556498182687752,2.01141519874447,-1.7681829709609937,0.6384997583893549,12.19673035343963
1.1659525109311608,-4.027873093798728,-5.260018960193758,-1.9005109754596918,-1.762982169369621,1.9669825783213084,2.9923881175537232,-4.578929246023906,1.218260478246963,0.22557409401292175,2.4564139579905397
8.308733717157107,-0.1958135451427534,-3.6914168678938304,-3.163655029957029,-6.824310901050184,2.598381164914975,0.5220299002287156,4.974891519912222,0.8042131999243741,-2.069368729600556,7.071752261091813
-6.066113443952428,1.4053231355261229,0.7447498433728295,-3.2874933227024776,-0.4315296781022591,2.439829991546426,8.879899718558477,7.0276214985833105,-1.5060830749472478,-2.021220316786977,16.648259607160842
-2.0633261446226117,-2.497525815290909,-5.96887609121843,-8.636705484831719,-1.9589379101746247,1.2328613248164966,-2.125842999961156,0.6378193257195051,-0.12697820605630503,0.11234931640847366,8.020866272353166
0.4495742972495458,0.7257431997298519,5.134596273527091,-4.26570646105694,-6.489625563944818,2.042940386441576,-6.846563026562224,-2.809032664713375,-0.634324605012183,-0.16064745841119898,9.774222440369964
-2.731674408245631,-4.4399863040087775,4.958660905841121,-4.53936448378961,6.48621994181825,1.8441526731404219,-10.797683875609414,-1.972631380895959,1.01809135993348,0.5548981595273665,2.807336788892034
6.967133490803582,0.9419340481193598,-0.021316817822315592,2.9100489666053733,7.480917197635538,1.4582274329082763,3.9746019474565184,1.9062828263912892,-0.47264093917913,1.272114882739538,7.466835576319495
1.4113733445075305,-3.038201618662967,-3.5331482945789374,0.060116985943480694,-7.23625101433607,0.28042019686977737,6.127583133659105,-1.6883759303427115,0.18501317558649114,-0.895570682418252,7.684953205704153
1.7729432020313494,0.9982349163355825,6.329532086529288,-6.770100978812936,-0.17439647090397598,0.006006151095559353,4.998974025286815,4.275346472352312,-2.3029420544982475,-0.8036374549572783,15.896557875394045
-1.2591140256011926,-0.5568956949416329,-2.1604879588230186,-0.3913373756759819,10.905428137668316,1.0230665581041265,-2.904693574684523,-1.7840751782473345,-0.2602378704816972,-0.5795677439252119,9.176457160774147
-4.803929959882553,2.2410642628173063,3.9941563895056262,-8.685454012683909,5.112760957350996,0.7625984893663651,6.029501994020794,-5.710796550722347,-1.2662306447046399,-0.012483506407872198,12.032734621436594
3.9854945242919397,7.261538382374867,6.203093491257584,-5.179866298369745,8.308095333458526,2.0661153138161144,-6.7514338434966445,2.814369481467711,0.5103479144299043,-0.020233858908697337,5.576048424135785
-9.817095839892966,-1.0787352909233021,-1.3502263323520964,0.5426620232007717,1.480361238696042,0.6437460550158957,1.6426335882753216,-0.4210961546923457,-0.8473326157069054,-1.435990969568253,12.68834980220806
-0.5765426628592585,4.407496086742678,1.049693760780235,6.848717338033483,5.752523045655709,0.5686170654368616,0.41430097730746374,-1.3784707707287212,1.9741803509535312,-0.14075782981293025,0.2760639035804321
-1.552620981699047,-5.323645429486496,-3.055430076902375,-1.6453220845039294,3.6165124813468146,0.5490220677825641,-7.17342676416639,-4.330634443234769,-0.0832571107267747,0.9485700543791931,5.518668172345064
-4.292925009669598,3.8321839157002913,6.177527769084463,-2.976511427538033,1.8089823126193054,0.7576338700157261,-6.550682364342646,1.9209178275308652,1.2123854593177095,-0.17528547211878362,3.8079254997318657
0.8880687968981202,-0.6208261812281703,-3.170384718549804,-2.115575269697875,-0.9003865127813533,0.4779692700689432,-12.324539942311853,8.237051338961003,1.5720611916174336,1.4198563149813546,0.07601214419112734
4.210745828486742,-1.1589169168071125,1.458259533352981,-4.270937767100971,-4.205570431950409,1.8081730395716307,-3.1833297363842625,0.9357696220542777,0.5898457812692748,-1.0338684554500912,6.915307436130797
